img,obj_number,volume,yfp
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,4.0,1722.0,5846799.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,5.0,976.0,2878950.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,8.0,1788.0,5566527.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,9.0,3030.0,8649370.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,10.0,2425.0,7013823.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,11.0,75.0,201535.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,12.0,194.0,1431191.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,13.0,1655.0,6268461.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,14.0,1528.0,4997412.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,15.0,262.0,656385.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,16.0,2697.0,10428511.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,17.0,2895.0,9076446.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,19.0,1470.0,4490881.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,20.0,1224.0,4133185.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,21.0,1767.0,7519669.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,23.0,2064.0,5929473.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,24.0,3231.0,11745115.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,28.0,2438.0,7133677.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,29.0,1952.0,5357808.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,31.0,1471.0,4669496.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,35.0,791.0,1764894.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,38.0,1334.0,3969849.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,42.0,1634.0,4944047.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,47.0,134.0,371057.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,51.0,1751.0,4997161.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,52.0,286.0,725308.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,54.0,791.0,2502405.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,63.0,1448.0,4273789.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,65.0,136.0,347906.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,67.0,3610.0,10467957.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,77.0,779.0,2360205.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,79.0,129.0,379760.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,81.0,11.0,25552.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,82.0,2408.0,9168192.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,94.0,1428.0,4357985.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,116.0,1044.0,3175231.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,125.0,254.0,687816.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,141.0,505.0,1498390.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,144.0,21.0,673502.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,149.0,213.0,582305.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,150.0,432.0,1185970.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,175.0,533.0,1307949.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,180.0,282.0,775039.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t1.tif,184.0,345.0,935347.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,1.0,417.0,1115807.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,2.0,1489.0,3459778.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,3.0,1846.0,4396634.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,4.0,13.0,31420.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,5.0,1581.0,3811195.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,7.0,7178.0,19100070.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,9.0,2.0,4465.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,10.0,3816.0,10328495.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,11.0,1629.0,4278573.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,12.0,188.0,449252.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,13.0,197.0,540515.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,14.0,2789.0,9099630.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,15.0,3106.0,7958249.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,16.0,743.0,2032200.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,17.0,894.0,2228849.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,18.0,114.0,289781.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,19.0,1124.0,2884782.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,20.0,1809.0,4341875.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,21.0,1124.0,2689756.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,22.0,24.0,59358.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,24.0,1342.0,3723418.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,25.0,370.0,1018067.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,26.0,2432.0,7205364.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,29.0,2734.0,6440689.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,30.0,106.0,310861.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,31.0,1529.0,3693930.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,32.0,2283.0,7205248.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,33.0,2611.0,6927407.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,34.0,1624.0,3954890.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,36.0,319.0,844169.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,39.0,1255.0,3010063.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,42.0,1962.0,5312311.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,47.0,99.0,302003.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,49.0,85.0,223684.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,51.0,1643.0,4220594.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,52.0,2009.0,5352458.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,54.0,290.0,808492.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,55.0,2226.0,5502743.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,56.0,2384.0,6215717.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,58.0,1142.0,3175011.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,59.0,2763.0,6620961.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,61.0,235.0,574223.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,63.0,1826.0,4639395.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,65.0,664.0,1817089.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,66.0,218.0,1030575.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,69.0,115.0,288420.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,70.0,624.0,1961358.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,71.0,1460.0,4394643.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,73.0,1112.0,2904387.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,75.0,25.0,64271.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,77.0,1379.0,3085731.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,79.0,2.0,5495.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,83.0,3696.0,8681368.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,85.0,825.0,2087087.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,89.0,510.0,1546070.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,91.0,3105.0,11860504.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,92.0,49.0,118339.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,93.0,738.0,1793652.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,94.0,5.0,12876.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,95.0,75.0,192979.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,97.0,759.0,1855487.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,98.0,2363.0,5598512.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,104.0,1473.0,4963664.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,109.0,307.0,725320.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,110.0,568.0,1364924.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,112.0,1681.0,4762242.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,115.0,2097.0,5157357.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,118.0,1521.0,4132382.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,121.0,1222.0,3179879.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,122.0,2370.0,5992199.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,131.0,1375.0,3399411.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,137.0,332.0,803764.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,138.0,2098.0,5385243.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,141.0,2629.0,6863877.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,150.0,252.0,659235.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,152.0,359.0,929264.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,168.0,232.0,659369.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,170.0,1989.0,4720702.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,178.0,391.0,1029942.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,179.0,2083.0,5138200.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,190.0,259.0,665283.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,191.0,987.0,2618283.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,193.0,4540.0,10956979.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,198.0,1353.0,4112025.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,201.0,1024.0,2649414.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,202.0,1485.0,5328911.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,205.0,557.0,1988753.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,221.0,270.0,765366.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,226.0,422.0,1792203.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,232.0,1547.0,4576740.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,238.0,405.0,1064253.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,241.0,394.0,972926.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,242.0,9.0,22127.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,244.0,200.0,501684.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,260.0,28.0,64419.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,266.0,336.0,814962.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,273.0,193.0,466582.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,293.0,325.0,1042496.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,298.0,733.0,1685546.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,302.0,164.0,469287.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,307.0,178.0,446451.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,315.0,215.0,603726.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,317.0,630.0,1695612.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,324.0,1253.0,3258095.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,342.0,470.0,1094536.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,344.0,503.0,1594036.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,346.0,112.0,264540.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,348.0,554.0,1305349.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,352.0,83.0,197405.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,366.0,104.0,249953.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,367.0,32.0,76708.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,368.0,127.0,337462.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,373.0,125.0,291976.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,374.0,64.0,145090.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,376.0,91.0,216664.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,378.0,484.0,1165834.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,379.0,28.0,71399.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,383.0,47.0,119802.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,387.0,5.0,11862.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,388.0,14.0,33525.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,390.0,17.0,37635.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,391.0,11.0,25767.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,392.0,71.0,169478.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,393.0,13.0,32127.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,395.0,4.0,9090.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,396.0,22.0,52232.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t2.tif,397.0,10.0,23722.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,1.0,1140.0,2620434.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,2.0,1782.0,4168068.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,3.0,1081.0,2395080.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,4.0,2864.0,6453068.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,5.0,1718.0,4013828.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,6.0,3530.0,8042468.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,7.0,2384.0,5476057.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,8.0,2404.0,5677335.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,9.0,670.0,1706273.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,10.0,1282.0,2904266.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,11.0,33.0,74130.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,12.0,852.0,1914937.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,13.0,968.0,2309711.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,14.0,3050.0,7010462.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,16.0,2444.0,5545216.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,17.0,2837.0,6391713.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,21.0,2545.0,6270748.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,22.0,787.0,1794062.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,23.0,454.0,1027972.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,24.0,2877.0,7491645.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,33.0,160.0,365415.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,34.0,2245.0,5032624.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,36.0,1313.0,3012826.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,37.0,982.0,3009701.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,38.0,1687.0,3817849.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,39.0,1520.0,3531895.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,40.0,1642.0,3740293.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,50.0,2346.0,5399071.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,57.0,13.0,36454.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,62.0,2196.0,4983874.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,63.0,949.0,2158500.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,64.0,1701.0,4060403.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,65.0,696.0,1662674.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,66.0,2204.0,4939709.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,67.0,2510.0,6288591.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,68.0,2388.0,5362674.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,69.0,760.0,1678186.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,71.0,1109.0,2591727.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,73.0,1708.0,4723945.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,74.0,48.0,11e4
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,75.0,1053.0,2373090.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,78.0,1565.0,3675701.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,82.0,435.0,993718.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,83.0,2002.0,4707182.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,85.0,1740.0,3982179.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,88.0,46.0,104570.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,93.0,445.0,1017529.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,94.0,1869.0,4291370.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,99.0,724.0,1622362.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,100.0,3269.0,8248486.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,103.0,236.0,567091.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,105.0,232.0,524516.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,107.0,1131.0,2569297.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,108.0,1462.0,3344656.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,109.0,1.0,2475.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,111.0,107.0,263575.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,114.0,1826.0,4903284.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,116.0,40.0,91039.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,119.0,1487.0,3533411.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,120.0,281.0,668376.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,123.0,108.0,246451.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,128.0,409.0,922012.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,129.0,1716.0,3929915.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,130.0,985.0,2219450.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,133.0,1777.0,4492121.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,135.0,2451.0,6004749.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,136.0,1017.0,2409133.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,137.0,1958.0,4624902.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,138.0,1192.0,2639646.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,139.0,1524.0,3489347.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,142.0,44.0,98551.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,148.0,375.0,1027154.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,151.0,971.0,2404821.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,152.0,1841.0,4630643.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,155.0,94.0,228349.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,157.0,175.0,395437.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,159.0,79.0,185239.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,163.0,188.0,429249.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,167.0,2268.0,5373562.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,170.0,2374.0,5305243.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,171.0,1596.0,3675982.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,174.0,320.0,727449.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,178.0,1449.0,3444698.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,179.0,470.0,1157268.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,180.0,2461.0,5655255.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,181.0,1740.0,3972341.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,192.0,99.0,227796.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,195.0,159.0,367449.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,197.0,276.0,640619.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,199.0,139.0,311610.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,208.0,160.0,470433.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,210.0,1374.0,3503688.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,211.0,1305.0,2971778.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,212.0,441.0,1017219.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,215.0,850.0,2031200.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,223.0,200.0,476035.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,224.0,1227.0,2783666.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,225.0,374.0,896183.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,235.0,1444.0,3263936.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,239.0,229.0,522592.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,241.0,1252.0,2866867.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,247.0,287.0,669900.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,264.0,312.0,765225.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,270.0,2124.0,4876192.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,273.0,127.0,289306.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,286.0,500.0,1160166.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,297.0,856.0,2009350.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,306.0,772.0,1731218.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,307.0,71.0,189464.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,311.0,195.0,488922.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,312.0,63.0,144732.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,329.0,1160.0,2598775.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,340.0,148.0,331129.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,343.0,226.0,628541.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,346.0,113.0,264027.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,349.0,205.0,475537.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,353.0,168.0,429417.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,357.0,166.0,375473.0
timelapse_w5447.laser.35_yfp15_50_plusbest_5_t3.tif,358.0,470.0,1163320.0
